sample_id,iteration,seed,Percentage of rooms cleaned,Total moves,Total time
1,40,206371416748682148762880776121250705587,1.0,10275,0.19594478607177734
1,41,177569337163896083793783245924581795939,1.0,8793,0.16639423370361328
1,42,120398659358191528258964891580765467526,1.0,6843,0.13603997230529785
1,43,107876393755111526228502613833233464728,1.0,8000,0.15399527549743652
1,44,2123732688528481018974631982061975547,1.0,10483,0.19533157348632812
1,45,113785371891467204459413572839794342759,1.0,10509,0.1953442096710205
1,46,232426492782527370237789228631102559227,1.0,10301,0.19526433944702148
1,47,234116903918918586319640548167380200229,1.0,9053,0.16996479034423828
1,48,221365807956717213913465576022907911487,1.0,8377,0.1631176471710205
1,49,292735878861328002126556795018729678692,1.0,7766,0.14771175384521484
2,0,144266686175759339079599956825336662136,1.0,10003,0.1857762336730957
2,1,7555366777835527085631245216932227680,1.0,9955,0.18681621551513672
2,2,67086820675930915776202501021974616466,1.0,9427,0.18363213539123535
2,3,7561723737571107630155370730093117027,1.0,9379,0.17110943794250488
2,4,226199659296404386400259998973399850307,1.0,6595,0.12630772590637207
2,5,274310523754730578176524171504507902450,1.0,9091,0.16269135475158691
2,6,245029471508211076729577283067426141925,1.0,7379,0.1391303539276123
2,7,241956049931779770343363777976223799741,1.0,12771,0.23986387252807617
2,8,25117064208934221411509791408183240762,1.0,9811,0.17713141441345215
2,9,208015007645023771859489348572284212232,1.0,9523,0.17815518379211426
2,10,95204616316302705790065631502876963146,1.0,5603,0.10419344902038574
2,11,15227786467364862169232055864336533619,1.0,11635,0.21769142150878906
2,12,198300122275368304257813313331026290497,1.0,16755,0.31883907318115234
2,13,53741967168396835256776578982277641325,1.0,5283,0.0993196964263916
2,14,142344138704213478275847725983324101735,1.0,16115,0.299727201461792
2,15,287465711701427172257722660616449071101,1.0,9075,0.16962409019470215
2,16,285151848468243708944865188533165070223,1.0,13715,0.26763129234313965
2,17,204974834969931861756786995191171469787,1.0,9107,0.17699980735778809
2,18,270498916655394656496144082108565229327,1.0,10211,0.19884133338928223
2,19,312109343274860554165216567113345630497,1.0,10627,0.1900651454925537
2,20,174682734153362200541103764341321145384,1.0,10659,0.19676589965820312
2,21,287027122810966503008181272201933878214,1.0,11747,0.2190265655517578
2,22,8895453518084057858599013551712617384,1.0,12259,0.22953104972839355
2,23,161725761639255032352073553686296223795,1.0,13699,0.25328779220581055
2,24,297648782497004439943606270877330339144,1.0,5539,0.10021114349365234
2,25,122810623072030634909670174023036327081,1.0,10435,0.1990659236907959
2,26,65515719572386724777008662951038962672,1.0,8387,0.1573028564453125
2,27,12860124110813040192472578553494433446,1.0,7507,0.14324522018432617
2,28,158101318707024450926731197866339775221,1.0,13171,0.2544286251068115
2,29,12616261872816984506118033842864158414,1.0,7939,0.14350128173828125
2,30,22900039202469462232540738795174815317,1.0,11235,0.20609331130981445
2,31,286462701386771836967357437672811875143,1.0,6531,0.15162110328674316
2,32,78086413035665733324854196160295151772,1.0,6531,0.1322021484375
2,33,69277021219442055006709832660158257991,1.0,10387,0.19407296180725098
2,34,249214414847033629633676248453033354687,1.0,10179,0.20123076438903809
2,35,98584455660031464031433667742085004319,1.0,8851,0.16419625282287598
2,36,310334572998583626093260921363221941102,1.0,8211,0.1542527675628662
2,37,4952771519506340815147267490928462670,1.0,9363,0.16632485389709473
2,38,337528567171872674068406999187689470715,1.0,12307,0.2347879409790039
2,39,172522572126179041700193514277049806061,1.0,9219,0.17049217224121094
2,40,165986465533571990737282115982531163957,1.0,11459,0.21614313125610352
2,41,118472418950795945786950057634823130177,1.0,14547,0.2672731876373291
2,42,168297710900093163198011970417130165518,1.0,9987,0.18499970436096191
2,43,113733484237412651706827086875061478145,1.0,11075,0.20985102653503418
2,44,324663488720436179452575377979461654912,1.0,11043,0.21552348136901855
2,45,217235732217578191033493373982541265477,1.0,6979,0.13045716285705566
2,46,227666908559555125664124981492942718886,1.0,14019,0.2663390636444092
2,47,47558071862899822875303485736596289584,1.0,8851,0.16036152839660645
2,48,21258813152429348119685566633183157450,1.0,8403,0.15445280075073242
2,49,105807432241068535437131569673197613959,1.0,15251,0.2817964553833008
3,0,262452262758563714865621394750423603625,1.0,8140,0.14761710166931152
3,1,129006163534542030691836224538264326774,1.0,9432,0.17353177070617676
3,2,320641562972047444651411350066857173598,1.0,7152,0.1259312629699707
3,3,28506825688757445714443278455659498027,1.0,8577,0.16431927680969238
3,4,228660454866796473153993351308554454809,1.0,8881,0.16156673431396484
3,5,83354548920115987842023039885168080033,1.0,16196,0.3062925338745117
3,6,230845269639704731425125547053569648267,1.0,9394,0.1847248077392578
3,7,244053620018009055912753379405086473389,1.0,10667,0.20839238166809082
3,8,226038375957414203774738305767025676248,1.0,9603,0.18268895149230957
3,9,318424139881333248006490859262798099433,1.0,14277,0.2659642696380615
3,10,64034902919714632379400710126257508808,1.0,9299,0.16759276390075684
3,11,18779426537955661830142707747498026774,1.0,10173,0.19746875762939453
3,12,13244322330665521136134465157850045849,1.0,13897,0.2512044906616211
3,13,42309097905033044969262254680485726218,1.0,10439,0.1966381072998047
3,14,48059053373815378912135081319263971741,1.0,8900,0.16745519638061523
3,15,70250210760089616000103920067520390077,1.0,10249,0.18565845489501953
3,16,7568361978027083837264690732502039438,1.0,11807,0.23476362228393555
3,17,110170927507326946585714063600048520569,1.0,8710,0.16838479042053223
3,18,174596344656962802439783666734831248254,1.0,13935,0.27087879180908203
3,19,65735715721858727906447318332626204392,1.0,12662,0.2500019073486328
3,20,47871884198129314894318311476985453915,1.0,12282,0.2378695011138916
3,21,45961239134158639218310316142995047677,1.0,13213,0.2529938220977783
3,22,147617497274918031150844860603118762708,1.0,9280,0.17425298690795898
3,23,157241182779505840007025821273564344635,1.0,13935,0.26582860946655273
3,24,166266356304087866257559013016468341537,1.0,9223,0.17237305641174316
3,25,144417525831249392226076622425752432831,1.0,12092,0.24244332313537598
3,26,21242491352919498302725281641698673092,1.0,14999,0.2804076671600342
3,27,185994535542787193653887673547412698420,1.0,8083,0.15160226821899414
3,28,92970681319111022269167585362362652413,1.0,13365,0.25818729400634766
3,29,128193215916844497719977937996657859831,1.0,9489,0.17884564399719238
3,30,204255081918246835196171365544386568985,1.0,10610,0.2028064727783203
3,31,131847373898869392805529561557848437130,1.0,9717,0.17898344993591309
3,32,115725480783043393383076163898684044119,1.0,14638,0.26400017738342285
3,33,276487572085033156787417889583221344219,1.0,9945,0.18317365646362305
3,34,204614006125737259299305570854639034512,1.0,12206,0.22988224029541016
3,35,282478612538295040498665835305082216473,1.0,9470,0.17418432235717773
3,36,26312524138370242079440671249630290313,1.0,10211,0.19209980964660645
3,37,193498445547338888909411794087131020824,1.0,13897,0.26096034049987793
3,38,334254520425344444084912260235853931650,0.992,20966,0.40031957626342773
3,39,9267679800647584311203026890965019598,1.0,8900,0.16919779777526855
3,40,156060647108105890983516443861620409545,1.0,13669,0.26190876960754395
3,41,116453609505681892204556549268930809129,1.0,7285,0.14044690132141113
3,42,208223854058948638013352018303516209619,1.0,9888,0.19053435325622559
3,43,316814489038167943967277223201522701861,1.0,10116,0.18887853622436523
3,44,143176179802475001938331038102048911494,1.0,10667,0.2031536102294922
3,45,324914240507553331322142230269938633127,1.0,11731,0.22428250312805176
3,46,21712614491710697297420927672713670106,1.0,15322,0.2854640483856201
3,47,216772536454739680725774808175182729722,1.0,9679,0.1835496425628662
3,48,29176398633157922967611222415807124200,1.0,7874,0.15806055068969727
3,49,230767369915455748082200741823247144457,1.0,8083,0.15062260627746582
4,0,320316644760694181788880539374727528355,1.0,10457,0.20068955421447754
4,1,216183405790028809279089117610215998916,1.0,13889,0.28143811225891113
4,2,118420876057488487439835291603502391718,1.0,10413,0.21229004859924316
4,3,156779481769019094416208635137489906095,1.0,16529,0.2980358600616455
4,4,172703674430023719475188201786429185990,1.0,8411,0.15311169624328613
4,5,294851626943785520594490370665043783865,1.0,9555,0.17611122131347656
4,6,22977707133113868288372931215609726336,1.0,9291,0.16062092781066895
4,7,216437513036156478792810010799010287616,1.0,12393,0.22422266006469727
4,8,94652645055577151585610271391892334151,1.0,9445,0.16724371910095215
4,9,95458459486015791975237026329943932225,1.0,10083,0.18232321739196777
4,10,336773200047290399756469004066156789599,1.0,15715,0.28769540786743164
4,11,175063260402553443744514735409719956284,1.0,14813,0.2764136791229248
4,12,60404667726334072555890767081899621268,1.0,10699,0.20108723640441895
4,13,213247633672694237726748844910516338121,1.0,14483,0.26334714889526367
4,14,220653295332192343152904271663702943056,1.0,10171,0.1850757598876953
4,15,244422842937630221952241786044666488547,1.0,17321,0.3257570266723633
4,16,279514076130225498409167907652612790854,1.0,11249,0.20610880851745605
4,17,266428377648815067889466144193234120852,1.0,14439,0.27303361892700195
4,18,4950735086470427874704269739087908692,1.0,11623,0.2242107391357422
4,19,105638130312779750545556208322499581371,1.0,12173,0.22739791870117188
4,20,178678093525749467806900157731007677530,1.0,9379,0.16360712051391602
4,21,229375786057618908677893951837000236468,1.0,15231,0.2828803062438965
4,22,235987640026885335042184171858298129420,0.992,21700,0.4002397060394287
4,23,273526968146096957238945275090080381054,1.0,10765,0.20708274841308594
4,24,78437409199377551138558454418238723122,1.0,11007,0.20009970664978027
4,25,35133775451003066570322569183763265670,1.0,9929,0.1795189380645752
4,26,123516959560158850936102209238379548365,1.0,9489,0.17003154754638672
4,27,243086582064055040721527198269232311680,1.0,11337,0.2004714012145996
4,28,338759319183842425170168603749865622199,1.0,10611,0.18880367279052734
4,29,138300427843580113905822507213734844907,1.0,10875,0.19491052627563477
4,30,206357311567301914093074852899345417575,1.0,9401,0.16184258460998535
4,31,144678811669645225288502521778766784021,1.0,11953,0.21728014945983887
4,32,219883075363767381784529832885429464583,1.0,8147,0.14473795890808105
4,33,67529201158534811131209100281200360934,1.0,8785,0.16238856315612793
4,34,77329137902475393130938459817817895169,1.0,7641,0.1325371265411377
4,35,171669291576711814044890530351801562928,1.0,6387,0.11572694778442383
4,36,192954509016611619504056426993769867590,1.0,13625,0.24599432945251465
4,37,265842831410130874649153534143950450965,1.0,10545,0.18664789199829102
4,38,186958741606054516861528207121086040791,1.0,9511,0.16634535789489746
4,39,282425390087976011352604334850458854382,1.0,9511,0.17290711402893066
4,40,87339484677291336173862888774616043017,1.0,12701,0.22883200645446777
4,41,64175840250051969118946099524331529804,1.0,8653,0.1541900634765625
4,42,282753597293037931993124672757061059851,1.0,10501,0.18596315383911133
4,43,50402022636783829954957470379481409902,1.0,10171,0.17994475364685059
4,44,106895618260722090751322819577149846122,1.0,22271,0.39928126335144043
4,45,324847086845374039710854936867109362996,1.0,10017,0.17802953720092773
4,46,122613625700015067831664844089679015829,1.0,15209,0.2854304313659668
4,47,155652133999778471897977401280729734166,1.0,9313,0.1884441375732422
4,48,5708767076077921557585680719569111071,1.0,17497,0.32762908935546875
4,49,198707641373633539414595168273667428069,1.0,12349,0.23280882835388184
5,0,141313204203986130065844644051502156067,1.0,17425,0.30937743186950684
5,1,233696185322368488738008345047987613780,1.0,12600,0.2377300262451172
5,2,61569790795679172024782348342360695778,1.0,10700,0.20312786102294922
5,3,110666766918924163583891813520572751528,1.0,9425,0.17798924446105957
5,4,160013353062005718903870436475971936268,1.0,18175,0.33742475509643555
5,5,88044979926379321709457334536896919991,1.0,11125,0.20785760879516602
5,6,220218768235259784294302825729747388128,1.0,13250,0.2531609535217285
5,7,280875452458701267548500471237363699265,1.0,14275,0.2691528797149658
5,8,240428053914709951058270568378362459347,1.0,16875,0.3250119686126709
5,9,48427197037775429653681691906912841460,1.0,15600,0.30410099029541016
5,10,96507271063778228780618682323972305590,1.0,17825,0.3260045051574707
5,11,162986055766006200650330502220519889611,1.0,9450,0.17607569694519043
5,12,129913378023559044139004750958139900000,1.0,15625,0.27883005142211914
5,13,248359710894478624819464476044262421304,1.0,10175,0.17800569534301758
5,14,282842181254310812048000999702682076087,1.0,8450,0.14984512329101562
5,15,282361280006249388736109443399521492123,1.0,12450,0.24193811416625977
5,16,323603987457896527745739657905401780185,1.0,11750,0.2160041332244873
5,17,275725886157220517407892134161337318198,1.0,11400,0.21801090240478516
5,18,10372213380740751443641491194085005181,1.0,19225,0.3643910884857178
5,19,83676555300117617811616292996360457720,1.0,11975,0.220595121383667
5,20,33152872943956419150033954398769498328,1.0,9150,0.16953539848327637
5,21,327920665991402464443350210015163321140,1.0,10550,0.2004528045654297
5,22,229249448201098499865879372119456196438,1.0,12350,0.23102879524230957
5,23,339934524134156621253746667754585455258,1.0,10375,0.19976234436035156
5,24,67963189219463781498032761379393797878,1.0,13425,0.263655424118042
5,25,230404020582028580977852673469038722476,1.0,12250,0.26392316818237305
5,26,135591151165736327152282346921171836164,1.0,10975,0.28731489181518555
5,27,130918135736436176019840500164202046834,1.0,11550,0.2667684555053711
5,28,306184703644171861887723057513794235178,1.0,13150,0.2850162982940674
5,29,325821541566038040126592046071866109133,1.0,12825,0.2515878677368164
5,30,333404862138110545203268114491920987712,1.0,12000,0.22096538543701172
5,31,219499411094423688811770737001250725626,1.0,15875,0.29232239723205566
5,32,175896094376987483722080375673031887362,1.0,9500,0.18329548835754395
5,33,118386365996488756807018116006201334266,1.0,13075,0.24856925010681152
5,34,129786922698400064563530423504672923999,1.0,11350,0.2017066478729248
5,35,201405111734108644861179827807552743074,1.0,19275,0.35375261306762695
5,36,61937414370623487208340715492852027631,1.0,15300,0.28926920890808105
5,37,279487757358021608888276258094520179169,1.0,10725,0.2007129192352295
5,38,134533191715685016261122659006538789786,1.0,9550,0.18095803260803223
5,39,27205759999345344561337553291606915905,1.0,12075,0.22230935096740723
5,40,186133667125615909592861841751086929331,1.0,16725,0.31148576736450195
5,41,159828587018439300890119764137479278013,1.0,9875,0.18710803985595703
5,42,66825919086746814271257732479725573043,1.0,15200,0.2873189449310303
5,43,40090066667850262984175863033028062534,1.0,11300,0.2096996307373047
5,44,237110430611701433161498482039102994532,1.0,11550,0.21477580070495605
5,45,221545563634341754167863360837252855402,1.0,15475,0.28703737258911133
5,46,87079845429798467753565233550798576010,1.0,14250,0.2612459659576416
5,47,87531787762001423269024333871207704701,1.0,8850,0.15968108177185059
5,48,14502984855823140984810872058455111545,1.0,13000,0.23041486740112305
5,49,105455200716518593270749295904544142640,1.0,12800,0.22805190086364746
6,0,110509680655921086263460029824603954881,1.0,19839,0.3505115509033203
6,1,104832120387151923742738162285336659829,1.0,16199,0.2810685634613037
6,2,226646652642150935387522262080447075867,1.0,9227,0.15703797340393066
6,3,20572276814362782869794590752108502402,1.0,14519,0.25490474700927734
6,4,91953950286286930079805925441917050480,1.0,10403,0.18338847160339355
6,5,131955754639956335007332248890997521051,1.0,12895,0.2445683479309082
6,6,10933353107443739445987338829241938086,1.0,12783,0.23813700675964355
6,7,219091047870831855925365199840913050324,1.0,16171,0.2974412441253662
6,8,267439421195097146359121379304385466198,1.0,13455,0.25318288803100586
6,9,6369336533831176696169707124081703436,1.0,16871,0.31417012214660645
6,10,182890983611406025721243137176839143602,1.0,13651,0.2633962631225586
6,11,74326309602070278311634139689481228953,1.0,15919,0.29477405548095703
6,12,226944717971138887397425567924924387978,1.0,12027,0.22609210014343262
6,13,167422441158461783460059930056429016233,1.0,13231,0.2927365303039551
6,14,166483900895179993574179460057463805072,1.0,15835,0.31229519844055176
6,15,231457910345840868653503987501681212382,1.0,13987,0.2723855972290039
6,16,70970915078386999431650791980768466285,1.0,11411,0.21448516845703125
6,17,90125381978155400938379980519945175511,1.0,15275,0.2763478755950928
6,18,224334363672536064530156961530016278268,1.0,12587,0.2444746494293213
6,19,225025309830415621517849318894742491241,1.0,19671,0.37188053131103516
6,20,171635950209347520467050784856604306673,1.0,8527,0.1501932144165039
6,21,98476831784474111354450507578710820075,1.0,10487,0.19810700416564941
6,22,19101845512074793229900068314181035660,1.0,16031,0.309295654296875
6,23,151665446398419254486229210069991039782,1.0,14127,0.25937795639038086
6,24,304555086431792350029440366158215941582,1.0,15583,0.27982354164123535
6,25,195051976246305681919461125555160747195,1.0,16899,0.3205709457397461
6,26,90026074099742809385773418998039036974,1.0,11999,0.20537662506103516
6,27,210280917657001028379086369288016649733,1.0,12895,0.2299191951751709
6,28,229564023934564878906330885183573445458,1.0,11663,0.20889616012573242
6,29,297321694302540757179487050142209310734,1.0,16759,0.2966024875640869
6,30,220820347999806955086526067699111410229,1.0,9787,0.17092466354370117
6,31,129373786532750960734395558084952169688,1.0,11691,0.20414423942565918
6,32,61128204878761665965574496454664715158,1.0,15667,0.27083301544189453
6,33,223976502328976848520709712308580192136,1.0,13119,0.25089001655578613
6,34,7623556971773151507475396034994365637,1.0,11719,0.20552349090576172
6,35,224247926278538576892838626522173576509,1.0,10459,0.18000411987304688
6,36,215156571936256586093516728215532511388,1.0,11131,0.19121384620666504
6,37,76587982394362294233464072880858030764,1.0,18299,0.32854676246643066
6,38,237621028931167514946593828596233277531,1.0,10235,0.1746993064880371
6,39,248786380917853036106398649700303380583,1.0,18943,0.32875752449035645
6,40,28020906136241523535973179106558892770,1.0,10879,0.19832110404968262
6,41,281875656823107092914139358847234958214,1.0,8975,0.16641736030578613
6,42,121546742345577899055612370585344999653,1.0,8387,0.15774917602539062
6,43,163588269689984443928446364757885897908,1.0,14239,0.2504439353942871
6,44,221453041635375734983259242586318246256,1.0,10907,0.19265341758728027
6,45,105946900770308105238558072085384628907,1.0,14239,0.26729917526245117
6,46,287843545961273133572846045624388050868,1.0,9115,0.16359472274780273
6,47,132305490403935442532566830294851331776,1.0,13707,0.2466297149658203
6,48,337195455846249579837293183154096112543,1.0,8695,0.15584683418273926
6,49,188951755240516987351756329254870713419,1.0,18075,0.32576942443847656
7,0,210218729353403284542274505746277453164,1.0,12616,0.22556352615356445
7,1,55762622040253016072040982425938356307,0.992,22537,0.40021610260009766
7,2,147961478369622978603415543553569564875,0.968,22788,0.40039515495300293
7,3,15481293123987364175299270608013463785,1.0,14259,0.2562744617462158
7,4,299501623263489267548063700137176289876,1.0,10415,0.18593621253967285
7,5,45109581883111185743173079460236228811,1.0,10880,0.19600415229797363
7,6,225740929135357448964598632398890033312,1.0,12585,0.24155378341674805
7,7,101735635957542286675911261619357152333,1.0,13050,0.2322077751159668
7,8,114736741174171636013920654023694485020,1.0,12275,0.22678327560424805
7,9,167340494298039423509114978727085781187,1.0,10446,0.20306158065795898
7,10,164316416638265291735049826965166456339,1.0,11562,0.21722626686096191
7,11,84008822416950659948688000653834463691,1.0,15127,0.284193754196167
7,12,66876964014441190880704485425178006748,1.0,12027,0.224043607711792
7,13,274126537887194831012591551715068861710,1.0,14631,0.2786557674407959
7,14,101494849979409068839692333821955952973,1.0,17390,0.31868410110473633
7,15,228199740226269134512495163359508311895,1.0,17576,0.3209969997406006
7,16,273140147273905661103068887064016817166,1.0,9764,0.17667317390441895
7,17,101945030609324888012720403693708515328,1.0,10167,0.19037604331970215
7,18,111212065816231338846289413249392056532,1.0,12275,0.2212069034576416
7,19,332588264796358071670310938167576515625,1.0,13205,0.24626398086547852
7,20,314298108391449278131798053441263755145,1.0,12895,0.23307490348815918
7,21,266446767813872714030799841787471831486,1.0,17514,0.3207566738128662
7,22,63802004428332056390130958546155283157,1.0,11500,0.19989228248596191
7,23,277523061021421040471415380397368680719,1.0,13608,0.2410752773284912
7,24,241781218827167420097343386323236485094,1.0,13267,0.23328351974487305
7,25,220919855154202001519951025742458566070,1.0,12709,0.22138762474060059
7,26,271189727520011865436991715830158645517,1.0,11252,0.19582104682922363
7,27,314355002868073372879650899909367676637,1.0,12430,0.21774029731750488
7,28,133005593876374058951373040723430839747,1.0,14042,0.24944376945495605
7,29,127315932201077262205601066378356333861,1.0,13019,0.2240443229675293
7,30,310467824076600114074766753572877092903,1.0,11252,0.19644689559936523
7,31,56091363009370803302636610461825961505,1.0,13112,0.2317180633544922
7,32,106555185059481060017292220254297328560,1.0,8307,0.14588594436645508
7,33,13165305639413794911288385666516886582,1.0,16150,0.28174591064453125
7,34,254191529774899550086968539759235818167,1.0,12647,0.22147750854492188
7,35,31106007116423554884506490177972621028,1.0,12492,0.22042441368103027
7,36,175942443590156774430172604900016717476,1.0,12554,0.22020578384399414
7,37,158859660111002443313192302697334997835,1.0,10043,0.17344236373901367
7,38,23018421239148161058260983344917632196,1.0,11283,0.19971466064453125
7,39,233304401103472736272296574054110850107,1.0,21637,0.37882447242736816
7,40,61703267547291592910236008357388405587,1.0,13732,0.24416875839233398
7,41,146032038138320776549059553121204397136,1.0,10601,0.18192601203918457
7,42,29314614380834580506625502621999827971,1.0,14166,0.24776124954223633
7,43,198436089045844204555630630673271307318,1.0,13081,0.22770071029663086
7,44,218010503530688969624162283915345228400,1.0,10632,0.19016647338867188
7,45,312822844722598257425903260771543320037,1.0,14383,0.25533175468444824
7,46,70192682766125287804012597691961663804,1.0,10911,0.18987488746643066
7,47,221849767896038048658049774546654920676,1.0,14259,0.25078320503234863
7,48,9979603952034845645931680451965474792,1.0,12368,0.22089076042175293
7,49,176032382777916638810002883082628761897,1.0,9485,0.16889214515686035
8,0,22448900616750644358212644422969886656,1.0,13781,0.24020791053771973
8,1,152185599174161320225021907355758513120,1.0,13951,0.24144315719604492
8,2,222201737097763638982279787873246928314,1.0,16433,0.2866542339324951
8,3,119719907146478028928367882411563627303,1.0,15277,0.2780182361602783
8,4,164277241650684055557571426120926823531,1.0,11741,0.20467448234558105
8,5,149802964121844067990268961550073377702,1.0,15379,0.2687845230102539
8,6,65171182884876417552287304788887835190,1.0,12455,0.22445440292358398
8,7,320181844272025284304728264813115905869,1.0,12795,0.22115349769592285
8,8,75613127519307763918877345993527663276,1.0,17555,0.3134129047393799
