sample_id,iteration,seed,Percentage of rooms cleaned,Total moves,Total time
5,11,286311732801659283235632437809132646249,1.0,9251,0.1624610424041748
5,12,245080296112164385766856614285608027096,1.0,10083,0.18143224716186523
5,13,195234464524243291163308198522001211514,1.0,10243,0.17724251747131348
5,14,259547233292076638102945374142382642870,1.0,10771,0.1907639503479004
5,15,127942691173906191929174307202028958592,1.0,8387,0.14610910415649414
5,16,84663514360280280579416818558418728382,1.0,9171,0.16553497314453125
5,17,260691929372793825875405313482537824841,0.992,11524,0.2001802921295166
5,18,209554310876417647789610030272402356524,1.0,9939,0.17614984512329102
5,19,52488518861741584671212129128080037377,1.0,8579,0.15614938735961914
5,20,293521011016664569395509003837552051859,1.0,7603,0.13202881813049316
5,21,281620838219093947856184293064640218547,1.0,7667,0.13721346855163574
5,22,83890668529120246415442827178982138265,1.0,10947,0.1910998821258545
5,23,165167171004267662040701683734144003851,1.0,7171,0.12715911865234375
5,24,326292438738884972341519041684306450444,1.0,8003,0.1393907070159912
5,25,308887765249102944890355711102713180137,1.0,10867,0.1991136074066162
5,26,117260176068246520301690666695946600466,1.0,7891,0.13710784912109375
5,27,179336062030200624845640275631281402887,0.992,11380,0.20026230812072754
5,28,314616943046023631030073036602702921495,1.0,9843,0.17230653762817383
5,29,300909813250786864859976260838376489593,0.984,11365,0.20013785362243652
5,30,48799243152890871014204823162679125000,0.984,11445,0.20015430450439453
5,31,127994223061606913006548369269240769144,1.0,8787,0.15785598754882812
5,32,45632332296836964498265665980630886207,1.0,10211,0.1792149543762207
5,33,303079649699346467231041955561005913814,1.0,7875,0.14069581031799316
5,34,210242029749474745697396553196008299718,1.0,10291,0.17956328392028809
5,35,173755005705137438469711641288632804773,1.0,11123,0.1988363265991211
5,36,70841908619725990341035463651019841886,0.992,11396,0.20010995864868164
5,37,115794474309943238471555943238408909265,1.0,10563,0.19201922416687012
5,38,194308962853307956493419177099875822079,1.0,7459,0.1333625316619873
5,39,222306864783814386857979705736015622142,1.0,7539,0.1344616413116455
5,40,308048749394601562243527712619867806968,1.0,6115,0.11065196990966797
5,41,7497151135456210236510473785099748518,1.0,7235,0.1341691017150879
5,42,91093327038222413062848701580885012183,1.0,9379,0.16775822639465332
5,43,5693177309079011281683897373669761779,1.0,7315,0.13858723640441895
5,44,129864833870649384583776781360114088851,1.0,8163,0.14800405502319336
5,45,247202225273588994490302986390979464403,1.0,8003,0.1422734260559082
5,46,108600852242847726126244648940279089399,1.0,10707,0.18955636024475098
5,47,188298905912264133295074462347274392898,1.0,9219,0.16501426696777344
5,48,7845553044007498761428401148050633155,0.984,11461,0.200178861618042
5,49,84079501621466490297809286569917811519,1.0,9779,0.1761474609375
6,0,139083938054645924585101426701395311751,0.952,11293,0.20024371147155762
6,1,39202439665432979889354777953548925971,0.992,11504,0.2001943588256836
6,2,217919025650246589130739015391907060566,1.0,10945,0.19531869888305664
6,3,84685955926390493760105178744988142082,0.976,11164,0.2001194953918457
6,4,23097175636740449480472724670572384124,1.0,9919,0.17362380027770996
6,5,157428223684695696990773871292502585261,1.0,7615,0.13311338424682617
6,6,131236801432990132755787658637485246457,0.992,11360,0.2001190185546875
6,7,108555173357913896747320181483793350201,1.0,6697,0.12234258651733398
6,8,201660547392650651186206144599813876692,0.984,11271,0.2000596523284912
6,9,292183655772934697637340242255548191903,0.992,11432,0.20012903213500977
6,10,235352843697069851112849559266830279675,1.0,10297,0.18227148056030273
6,11,216962135606713482214286817119150292120,1.0,9451,0.1688089370727539
6,12,111458498961448887826787243627310650680,1.0,11467,0.19748163223266602
6,13,219941726644049656884095162260788248471,1.0,8263,0.15321636199951172
6,14,34537107042281352505102010761544323471,0.992,11378,0.2000408172607422
6,15,13920354255597853332697824541316498716,1.0,10063,0.17832207679748535
6,16,95630973648639599999738908608547482543,0.96,11400,0.2001190185546875
6,17,153741166788737927560599674904802595536,1.0,9271,0.1613757610321045
6,18,119390312934281283622840185120466059287,1.0,11251,0.19646430015563965
6,19,226529020843796625614101203944981978318,1.0,6157,0.10709023475646973
6,20,13029273908032169159386312933279629496,1.0,10495,0.18461322784423828
6,21,109714266933612956270424858572921480295,1.0,10729,0.18612456321716309
6,22,260113385242934845389281505151736971027,0.984,11199,0.20021367073059082
6,23,271258630157604257531257963534308776407,1.0,11305,0.19521355628967285
6,24,229276213869849600814526648251936129891,1.0,8551,0.1502971649169922
6,25,145460340445145538947132357746367792893,1.0,10855,0.1886615753173828
6,26,78575279025447828368301967179753412812,1.0,6499,0.1159358024597168
6,27,157450873655183939194419748929098519930,1.0,9829,0.1710216999053955
6,28,136348578272763728847804008297376192331,0.976,11362,0.20009493827819824
6,29,82833725618463444793406921955445084116,0.984,11667,0.20009708404541016
6,30,333620184299895496877279294773883055069,1.0,10981,0.19236993789672852
6,31,98960649122343471477480325625812864870,0.992,11126,0.20001721382141113
6,32,197970308974748228528538005210848630558,0.984,11577,0.20021557807922363
6,33,293455923773320754582391511022381885545,1.0,5437,0.09641551971435547
6,34,116666470509442747842103009575207280200,1.0,10729,0.19092798233032227
6,35,220545650315591467678779432708161806916,1.0,9253,0.17998647689819336
6,36,197690768751748284321207840998002198541,1.0,10531,0.18570899963378906
6,37,21057448324780129279591382650096135731,1.0,7651,0.13317203521728516
6,38,1647315036039865215130856426953971788,1.0,11431,0.20029401779174805
6,39,336751682927662905758191069730187163785,1.0,10369,0.17978787422180176
6,40,234551139437255570135288360597149356967,1.0,10891,0.19198131561279297
6,41,8087203016423722653662786544910493148,0.984,11451,0.20024418830871582
6,42,61477328822220013367268559859509317566,0.976,11182,0.20010781288146973
6,43,331187199014256292963827419018820280752,0.992,11234,0.20001649856567383
6,44,263672249073598571340448166583875696511,1.0,8065,0.14204764366149902
6,45,50659029902699945970146019055957529454,0.936,11313,0.20029187202453613
6,46,58048488367665764454102732023824172333,1.0,8371,0.14481616020202637
6,47,163918809809748743505703758213070836944,1.0,8659,0.16130709648132324
6,48,181981039892982455607389260271927131413,0.992,11144,0.20011043548583984
6,49,300809450339752552707756079625266907443,1.0,8263,0.1501295566558838
7,0,179011669512520481658904634830171671064,1.0,7418,0.13848328590393066
7,1,221837438301261559527430488984077260068,0.976,11411,0.20011186599731445
7,2,295011888586441580067842370413213137878,0.992,11409,0.20029425621032715
7,3,88011734392605282315919910153324203966,1.0,8254,0.14684247970581055
7,4,62055594684644553948448857021555046008,1.0,9508,0.16762709617614746
7,5,172784912400774231575759176150914921958,1.0,10686,0.18969035148620605
7,6,114756506353194630054513401121955835656,1.0,9451,0.16336631774902344
7,7,265853842596232692722473678766308711759,1.0,6563,0.1186375617980957
7,8,248817989022761293321918136648798858258,1.0,8368,0.1453690528869629
7,9,94025269315723361854259522920362665175,1.0,9337,0.16947674751281738
7,10,288168874328907928626290886180937596992,1.0,8577,0.1494441032409668
7,11,211357437319099288541409757631611024278,1.0,10021,0.17687749862670898
7,12,231751019623845496982838816689985722281,1.0,9299,0.16015243530273438
7,13,179287137700613953129883913695398953150,0.984,11524,0.20009088516235352
7,14,255916274383227241487411312439312368247,1.0,10534,0.1852703094482422
7,15,244275999957642753123860982982027730041,0.96,11451,0.20032429695129395
7,16,292778832296952838482973291424990186230,0.976,11411,0.20006036758422852
7,17,313299775424101916420006369437162450765,0.968,11507,0.2002406120300293
7,18,118103290972065551180149438147271020885,1.0,10629,0.18702101707458496
7,19,335966331262016050284356011967246296919,1.0,10097,0.17729449272155762
7,20,51280399681999659321094148511933161116,0.984,11505,0.2000131607055664
7,21,242582439110148439919524283241266990882,1.0,9242,0.1600203514099121
7,22,331181284585700412356119143221271078921,1.0,9793,0.1848299503326416
7,23,186395853399306587464690433386276605209,1.0,7266,0.1336803436279297
7,24,108982544183154667775690484452593519158,0.992,10877,0.2001819610595703
7,25,138273609596439162331767017283531650238,1.0,6905,0.1211543083190918
7,26,92157879114811199264888877562229581882,1.0,8957,0.1708371639251709
7,27,192934238489429423998142242539748545058,1.0,10401,0.18305325508117676
7,28,101945211896560152912092974030314886248,1.0,8026,0.1502995491027832
7,29,68129664384676315852944621973902865646,0.992,10687,0.20039725303649902
7,30,118348782985941134000078570438128208132,0.992,11466,0.20001220703125
7,31,244251387433273677185406936677932751407,1.0,7057,0.1241919994354248
7,32,173055374111989174243483002491176033796,1.0,7779,0.13870882987976074
7,33,180287181883303420111355340340451423372,1.0,8786,0.1512918472290039
7,34,209874130060862529343101860535683936994,0.984,11524,0.20020794868469238
7,35,80824671499979691159749214702219924278,0.952,11509,0.20007562637329102
7,36,220526785693391106388989270646220062039,1.0,6544,0.11646413803100586
7,37,235334331032385522315033508984961306801,0.992,11675,0.20017361640930176
7,38,21776153004635135850191472297064785600,1.0,11199,0.19492721557617188
7,39,32006554311503002318956272162435549687,0.992,11200,0.2002544403076172
7,40,66180862036554813477578166253972577602,1.0,10306,0.17709636688232422
7,41,78538400868463511032521179770585828034,1.0,8577,0.1508934497833252
7,42,275010147157321898109504285586102093937,0.976,11468,0.20008516311645508
7,43,66171551640220540651971305232925761687,1.0,9565,0.16871190071105957
7,44,21674961921723200136991130305083656328,0.952,11186,0.20015358924865723
7,45,307417973433674755299949841622740966587,1.0,10515,0.18248367309570312
7,46,297170612060492460699588992344761549488,1.0,10686,0.1883385181427002
7,47,19799303333251039643226681547290136247,1.0,7456,0.12868857383728027
7,48,307183600695636266531578045994115993793,0.992,11390,0.20014214515686035
7,49,303361621081815632399282200812425366288,1.0,9128,0.16187381744384766
8,0,104615488348936719408277751875177485684,1.0,7855,0.13613128662109375
8,1,18037423926589795997616915931943801747,1.0,9241,0.15800261497497559
8,2,221055812853821031812285478718204119871,1.0,10123,0.18180155754089355
8,3,302053099542708209664241824480907476413,1.0,11572,0.19602465629577637
8,4,189183763568160514967870176734660754982,0.952,11515,0.2003028392791748
8,5,12905556057137850809375603045044128918,1.0,9241,0.16269683837890625
8,6,227007110750750224533133973844543999374,1.0,8254,0.14618396759033203
8,7,322191850912112491513475299096736671921,1.0,9745,0.18989181518554688
8,8,94400420013011322568725893433389775995,1.0,8233,0.1442582607269287
8,9,322830919933082566485176815151146813987,0.992,11804,0.2003486156463623
