sample_id,iteration,seed,Percentage of rooms cleaned,Total moves,Total time
1,18,310134864170708042017124983159381212716,1.0,8829,0.15997648239135742
1,19,289525610207836007189991630419235105340,1.0,5606,0.10402989387512207
1,20,197291264001403047256214458431543796494,1.0,7718,0.1435086727142334
1,21,23958500474967172210399138549368764541,0.992,10711,0.2000885009765625
1,22,217863184619471447865751345255685884688,1.0,7872,0.1534557342529297
1,23,36201289527097680494469310221976641973,1.0,7630,0.14910459518432617
1,24,240130874689958076534320169072656833749,0.96,8559,0.20007085800170898
1,25,249496273818688220435527467029134140511,1.0,9357,0.17421722412109375
1,26,190842063086635154292631851720345366440,1.0,9137,0.17328763008117676
1,27,252047660279722364456056858374990216492,1.0,8367,0.1627798080444336
1,28,123479239174623970331275056421175167259,1.0,7894,0.14822959899902344
1,29,306614620650176715700206851983072846399,1.0,5463,0.11179685592651367
1,30,5241273994902363594708945742486749766,0.992,10876,0.20013117790222168
1,31,261616640358724294461793257149849274714,1.0,7476,0.15904736518859863
1,32,179509943630988601720646417304450980117,1.0,8026,0.1479945182800293
1,33,86130267507052250250057987374992004653,1.0,8345,0.1634659767150879
1,34,273890353784110143554765281704085565267,1.0,9720,0.18475985527038574
1,35,51958069070470310680701783163153480069,1.0,8851,0.17183494567871094
1,36,255401290901310571563791148390324451249,1.0,7135,0.13805150985717773
1,37,53749801716594171056658923321252544565,1.0,9907,0.18873286247253418
1,38,132599635734035690864439926668704325514,1.0,6816,0.12334966659545898
1,39,309745625757925680733585734674732542184,1.0,9907,0.19591069221496582
1,40,166825617546248886142882152189185554329,0.84,4262,0.20019173622131348
1,41,337112560205752369088632964702993546645,1.0,9885,0.1831514835357666
1,42,299598073799741945671614755525327423207,1.0,9808,0.18410801887512207
1,43,270672978608422933812891370846455133746,0.992,10656,0.20011544227600098
1,44,18619498364671289161159428554955602589,1.0,6079,0.18217110633850098
1,45,140763960683196179213963469388964517052,0.992,9721,0.2000277042388916
1,46,175627516994952743708364425783535904814,1.0,9940,0.19750714302062988
1,47,258419185872257876794660550357662405566,1.0,8631,0.1704256534576416
1,48,238596426198423094085986194102184466755,0.984,8523,0.20019793510437012
1,49,248548470374021765695338844418454220195,1.0,8796,0.16949677467346191
2,0,295550330513100811923324421215505724607,1.0,8155,0.17579364776611328
2,1,38438960761923693399183269851504459739,1.0,7711,0.14523100852966309
2,2,122123213047998842630386163922311509942,1.0,7291,0.1425783634185791
2,3,247107968492914866347527013565900406601,1.0,7939,0.1422891616821289
2,4,74861509090351710231072902314556756965,1.0,6463,0.11994004249572754
2,5,278946660851141035561904530776143186733,1.0,7027,0.13357257843017578
2,6,127115211824177243703855739757109117299,1.0,7423,0.1350696086883545
2,7,167667913139021782861915479665115426646,1.0,6499,0.12107586860656738
2,8,330396150509080440479174124616088552928,0.992,9932,0.2002120018005371
2,9,17734172493735146786699274464711353599,1.0,6583,0.12673544883728027
2,10,128671734401521507023524023374734617278,1.0,7579,0.13958430290222168
2,11,233520119422664048678536892727947600913,1.0,7435,0.13092684745788574
2,12,164775008607260975227730665592964724671,1.0,8491,0.15658307075500488
2,13,270472384357214691420557238760775617739,0.976,8962,0.20010161399841309
2,14,308105505001560674251153500164917918499,0.992,9284,0.2001943588256836
2,15,233389005001320233468943717296546895990,1.0,6571,0.14041471481323242
2,16,244949631991233644023416559521004460423,0.944,10526,0.20014357566833496
2,17,192110408733104858689139362538593889624,1.0,8755,0.17835450172424316
2,18,21569818114212811099660229268513712387,1.0,10483,0.1978294849395752
2,19,191541945594062788553474876860022835803,1.0,6859,0.12786006927490234
2,20,172691334399696218798728376283084021374,0.968,10775,0.20016980171203613
2,21,233020168726735268782854671077892446929,1.0,6463,0.11867713928222656
2,22,316915272646680199848712743765737666551,1.0,8431,0.1584019660949707
2,23,275973113996663649271648574783649818560,1.0,8131,0.15174388885498047
2,24,323133474189523649307717119438132355006,1.0,7639,0.14101552963256836
2,25,30058781537173503110795395456324520391,0.992,10964,0.20002269744873047
2,26,207031541163942267295853766026338384689,1.0,8983,0.17258358001708984
2,27,77631599342268080602619409842614609271,1.0,8479,0.1645207405090332
2,28,31434587881423977769156539910065845019,1.0,9415,0.17595505714416504
2,29,301258946085424541667806070240277914873,0.992,10664,0.20020031929016113
2,30,190881408152813311111117432205822856382,0.992,10964,0.20006036758422852
2,31,16001284010614042703322967249964275153,1.0,8443,0.1503298282623291
2,32,116103698106344104124315497645841414345,1.0,6007,0.11440134048461914
2,33,137534791232693654942099537122336970441,0.992,11192,0.2000586986541748
2,34,246807635591656074485093180467944468416,1.0,8443,0.15614795684814453
2,35,63091608021689475350662799948004832936,1.0,8287,0.15493321418762207
2,36,130581384890758414740394770296411285212,1.0,10903,0.1941390037536621
2,37,300663759912037708772042642303477877624,1.0,9439,0.1797640323638916
2,38,67288202080802237050729317268272141340,1.0,10123,0.1835792064666748
2,39,337419807809535742358445368193916223150,1.0,7687,0.1465773582458496
2,40,216807265644751497727843190530118038899,1.0,9487,0.1746833324432373
2,41,272880931133105517847016066896193316061,1.0,9319,0.16952276229858398
2,42,89421597904281867730688273763933977192,1.0,8803,0.1638164520263672
2,43,119656020152383097744799414922763634893,0.976,11314,0.20014667510986328
2,44,216184402510273386483885306608947651443,0.992,10964,0.20006346702575684
2,45,69517097473625863628581964963773067448,1.0,9883,0.18280839920043945
2,46,219290342557697497515084009360543627948,1.0,6451,0.12054920196533203
2,47,195466068843577344121417773027861233886,1.0,9103,0.1671762466430664
2,48,107414580703377518699785620720557472126,1.0,6787,0.12079024314880371
2,49,82889060141554554195508454597040188589,1.0,6991,0.12769389152526855
3,0,104501033085569534593639020922021801736,1.0,8079,0.14858388900756836
3,1,204925367291063417062076869877425526166,1.0,7967,0.15130400657653809
3,2,338784754908047623482130405462598952554,1.0,8765,0.16050243377685547
3,3,55170962117016109890646100464955107174,1.0,10403,0.18790268898010254
3,4,33553238906575984766980906696163813078,1.0,5671,0.10134220123291016
3,5,29038339043881538347706763456663880428,1.0,7001,0.13849306106567383
3,6,75983158770756039956850780567203554809,1.0,8513,0.16846108436584473
3,7,298519489693970307638473370818059452281,0.992,10334,0.20003032684326172
3,8,217850912476973032610184349456325341952,0.992,10488,0.20017051696777344
3,9,95651453444492970347794629379477877215,0.992,10348,0.20018839836120605
3,10,339246046729362422071014250655062017761,0.992,10292,0.20007896423339844
3,11,98485473986738159057520297158776389306,0.96,10156,0.20009279251098633
3,12,214169030418351605889891922610159664999,0.992,10264,0.20017290115356445
3,13,170436090164405260063470459169941458039,1.0,7911,0.166426420211792
3,14,151264745436508665326541090947362185346,1.0,6455,0.13614344596862793
3,15,252158947090684251160251067544172747398,0.984,8837,0.20003199577331543
3,16,223982096248084179828957628671201256029,1.0,6441,0.12334442138671875
3,17,175573564194903933316898138753342639804,1.0,7925,0.14038395881652832
3,18,93860884590035972541788555452652595701,1.0,6651,0.11668014526367188
3,19,270074842041723642269079493651429753246,1.0,7771,0.16097545623779297
3,20,19570430504045727416055325894406609760,1.0,8695,0.15859603881835938
3,21,338986449090140345031425075579671090487,1.0,8947,0.1904447078704834
3,22,284782487249609905714507383092710954944,1.0,7995,0.1602189540863037
3,23,312773228996188969585059204961061073041,1.0,8569,0.16843104362487793
3,24,307273483943297349115519179063271984404,0.992,10572,0.2002091407775879
3,25,40913986450121830039432683509234838259,1.0,8345,0.1746530532836914
3,26,283751723712705033175066225365221499000,0.992,10572,0.20020246505737305
3,27,299575685350223164827645505116764598160,1.0,7477,0.14030694961547852
3,28,78622794263163856148611989732023605527,0.992,10390,0.20006656646728516
3,29,67280386950556980181765118004333700383,0.984,11119,0.2001183032989502
3,30,271068485370503664478008822538818585209,1.0,7393,0.14330339431762695
3,31,114256977256611637278388867663431630616,0.888,8919,0.20020580291748047
3,32,59267660194234015261433339348663739734,1.0,7617,0.13722968101501465
3,33,211176998802999686598318279600879344495,1.0,7883,0.14719557762145996
3,34,127441101854045547578482457086838310020,1.0,6511,0.1283259391784668
3,35,328293296041774547327443547208935404798,0.984,10909,0.2001628875732422
3,36,54376897505988448258711611208155740099,1.0,8247,0.15552783012390137
3,37,107219256974698534073349418635236220351,1.0,8065,0.15707159042358398
3,38,288477406263941870407481650970121460341,0.976,9174,0.20010018348693848
3,39,137281253523977454835376783891800832366,0.992,11118,0.20016956329345703
3,40,331608872209055789766060912489629019349,1.0,8051,0.14918255805969238
3,41,111912479389726010579547836532164188492,0.992,11034,0.20005536079406738
3,42,74703509957833925794039535674221452533,1.0,6161,0.11260986328125
3,43,69294479741493796228813569457073299779,1.0,10431,0.18790841102600098
3,44,300496596715497637605040033538634264203,1.0,9451,0.19343161582946777
3,45,53571083368644985052036028844047751683,1.0,8219,0.15939617156982422
3,46,64008446475008424545499466870254448110,1.0,10305,0.19724774360656738
3,47,139181020907484539846351233909374741075,1.0,6623,0.12697243690490723
3,48,35099690536880484626104323478667790051,1.0,5321,0.09777021408081055
3,49,166782422749629573278453605762794047476,1.0,6441,0.12579059600830078
4,0,119735592320275147253862194841436207217,0.992,9116,0.2004532814025879
4,1,159491777113551039410855253833119464943,0.984,10287,0.20027375221252441
4,2,20848306527404598601295308125047867870,1.0,5740,0.11637735366821289
4,3,109211780422598083001387775576908797543,0.984,11067,0.2001173496246338
4,4,147560966814840530602879592814666229889,0.984,11037,0.2001030445098877
4,5,117782972556310407462752969818770708092,0.992,11141,0.20017004013061523
4,6,107348999466437727423021034025401543857,1.0,6550,0.12161517143249512
4,7,191835231825852758904651492778092965301,0.96,9915,0.2002711296081543
4,8,293425041704507803422398668345067869343,1.0,8365,0.17063236236572266
4,9,32613696792925729783243338818376957788,1.0,8560,0.15885162353515625
4,10,302133713841522757045755333306859184627,0.96,11070,0.20019054412841797
4,11,30331524296934411258727093315409087066,1.0,7660,0.13962197303771973
4,12,87406321269194475252462099848747425759,0.936,10803,0.20021677017211914
4,13,97331394225024877339240445756540470389,1.0,10240,0.1987290382385254
4,14,118459260426952456206367901556649539877,1.0,8500,0.15491867065429688
4,15,290879082004353097343734237803040512984,0.976,10423,0.20002007484436035
4,16,189653811752976954110596484639347040165,1.0,10600,0.1991100311279297
4,17,47224951197685560584066994793281114165,0.952,10681,0.20006799697875977
4,18,268719590444220815141304290988960775916,1.0,11020,0.20003008842468262
4,19,168287948916748142914550360050030283530,0.992,10391,0.2000713348388672
4,20,141142875263240865377295667436441277982,1.0,8365,0.15284490585327148
4,21,316410626304673274140092615930883601317,0.992,11381,0.20021414756774902
4,22,183421832307106198243828735571019628783,1.0,8380,0.14816856384277344
4,23,192145062299751861186682080756896489039,1.0,6640,0.12841558456420898
4,24,286185436231097684337080069313069866510,1.0,9145,0.16782546043395996
4,25,155418384580329636048954934109645722655,0.992,10826,0.20006656646728516
4,26,314197356680330567250365773265992151193,0.968,11144,0.20012402534484863
4,27,243884764599934181067158702772014771880,1.0,8350,0.156355619430542
4,28,211067419743552139627057857287452954987,1.0,8545,0.16139674186706543
4,29,271750594064145061302732090577318897811,1.0,10105,0.18415188789367676
4,30,52249629169085092221721444927665190367,1.0,10615,0.19632387161254883
4,31,100824771565179895397010546118270738943,1.0,9010,0.1638953685760498
4,32,193405200270020955109807418096256780597,0.992,11021,0.2000899314880371
4,33,144394637521223588539691182988341068726,1.0,9145,0.16889524459838867
4,34,149152238643987083532643695618328039101,0.992,10286,0.20044398307800293
4,35,23870261200046489442709388341607936463,0.992,10391,0.20026111602783203
4,36,256698730132871804052230766524755339036,1.0,8965,0.17865443229675293
4,37,208772169017242882294446408414005005508,0.968,9149,0.2001056671142578
4,38,316606387557744756447602141202891728450,0.992,11081,0.2001187801361084
4,39,62792892261326430413599948795683547275,1.0,7255,0.18087410926818848
4,40,20327496796680144348005315184330255258,1.0,9190,0.16120052337646484
4,41,262126724373237374973159309332989383020,0.984,11142,0.20012974739074707
4,42,232913534092846317647421988102500493872,0.992,10361,0.20020771026611328
4,43,102455001119460455532700194462401776678,0.96,9630,0.20060992240905762
4,44,86085599944356329221778910962282842657,0.96,7935,0.2002556324005127
4,45,187696370578313560401316074790490955934,0.968,8999,0.2002415657043457
4,46,248991940263418012761781690231584040543,1.0,8770,0.16187500953674316
4,47,193637192251654768584173739415107418018,1.0,8470,0.1578691005706787
4,48,298036877249204847541945049471390609351,0.984,10437,0.20012283325195312
4,49,17882969346626437681904523257750305833,1.0,5680,0.10279273986816406
5,0,28594518212480480462705051570518583092,1.0,7619,0.13772988319396973
5,1,217773216527254886988041325184317950851,0.992,11316,0.2002108097076416
5,2,18430763968974410730880286578361052600,0.992,10196,0.20003890991210938
5,3,271959659145784178468180783857671278639,1.0,9139,0.16559910774230957
5,4,166079399549599742828423249274526358728,0.976,10822,0.20020604133605957
5,5,7424382299393884923703481460815497984,0.992,10836,0.2001662254333496
5,6,86997988384274677567695857884835161382,0.96,9192,0.20009922981262207
5,7,330228975471090735502476245543558509541,0.952,9385,0.20018768310546875
5,8,309463188904387779396813511526559112747,1.0,8995,0.16910052299499512
5,9,218994001440184019877166324100407564822,0.992,10516,0.20003461837768555
5,10,277852729379342060415459418913931240034,1.0,9155,0.1850872039794922
5,11,327200080323996854986353718498551203735,1.0,6819,0.13148856163024902
5,12,304792903215041229338298884480099111618,1.0,9315,0.1870441436767578
5,13,183023409261092451647485943975788229458,1.0,9251,0.1802845001220703
5,14,185668713371109412833905656121809945005,1.0,9923,0.1898517608642578
5,15,60568919282798295899590880109007696255,1.0,9619,0.17656278610229492
5,16,84116183479482192442840131313000734118,1.0,10323,0.1824948787689209
5,17,256534442954044888589439376502772288474,0.992,11572,0.20000648498535156
5,18,8817878249719821955895749349817686106,0.976,11318,0.2003035545349121
5,19,141478982837831825036325059064276307916,0.984,8757,0.2002556324005127
5,20,289777406682224635897985666577737685612,0.992,10724,0.20006680488586426
5,21,149056144442581766568524832220770521630,0.984,10885,0.2002263069152832
5,22,199911625141357018010157713156931614916,1.0,7331,0.13692879676818848
5,23,149143091623303699104089079176995141348,0.992,11060,0.20022225379943848
5,24,154094477940770731322812751647248126536,1.0,9235,0.17777609825134277
5,25,72988104603935475285876884518066610163,1.0,6387,0.1285102367401123
5,26,244818597719565583789843887485217965916,1.0,7571,0.1346292495727539
5,27,132230258527679633621690327641142216869,0.984,10213,0.20014572143554688
5,28,37538776003396868907585542257920526979,0.992,10724,0.20039749145507812
5,29,14339404161214627089647527928327224673,0.992,9476,0.20020341873168945
5,30,227621197920564773197670658315607055114,0.992,10996,0.20026087760925293
5,31,218659970040464349973567005906026482232,1.0,9507,0.18123579025268555
5,32,227214684511180710222880326589155527355,0.984,10693,0.20008134841918945
5,33,260281085750095477912583240218568433585,0.992,10484,0.2000570297241211
5,34,76260369659812682601721131807072145061,1.0,8659,0.154282808303833
5,35,250053424214572855919991468718096814588,0.96,10152,0.20031404495239258
5,36,318725275769028802111459132188533052805,1.0,9747,0.19541072845458984
5,37,146312077618242916288456811795686927088,0.976,10486,0.2001192569732666
5,38,136140241796142344297013349175090454877,1.0,10259,0.18813157081604004
5,39,6460196739554997013281248249476462027,1.0,9475,0.17245960235595703
5,40,306223173765519690578835314882764016474,1.0,10307,0.19192719459533691
5,41,124071623345322851511919995567437899890,1.0,8179,0.1468520164489746
5,42,6001501074750353584674947128958643618,1.0,7267,0.13278460502624512
5,43,58272318358045696908886646484687287709,1.0,7427,0.13114118576049805
5,44,280683601633044299029311458184099845000,1.0,8291,0.15251445770263672
5,45,98145804246576386958622949224529856548,1.0,8707,0.18285107612609863
5,46,246013212167068294360482447709722478360,0.984,10437,0.2001335620880127
5,47,302800327842270630584069410512340587662,1.0,10723,0.19393491744995117
5,48,165757898225887154861903367895888466713,0.992,9588,0.2002239227294922
5,49,278125378416202086833277894159733097920,1.0,8771,0.15636563301086426
6,0,39160020565965387410459719129756661995,1.0,6643,0.12511491775512695
6,1,192494368087728941962074542700633742095,1.0,7921,0.1432809829711914
6,2,13457816690984627717332309165164916259,1.0,10261,0.18688273429870605
6,3,269152846102349354553547994878454776458,0.992,10856,0.2000432014465332
6,4,237628107004092277439996783910562800343,0.976,9940,0.20010042190551758
6,5,159194565639225531092595197116928226672,1.0,6751,0.12494516372680664
6,6,74103556110197826415081897457306964788,0.992,11198,0.20007538795471191
6,7,260515969826875777786292099936942310445,0.984,10605,0.20008492469787598
6,8,287078106432005394937521020270604004269,0.992,10712,0.20044779777526855
6,9,260910461570642727310861136358803081653,1.0,6823,0.15612578392028809
6,10,157668122686722350672004748001541011146,0.968,9293,0.20036864280700684
6,11,223204025247702952700425978373787778954,0.944,6866,0.20026636123657227
6,12,39028355287888917701660654468658477031,0.992,8930,0.2003927230834961
6,13,312176228582589605919124079069573370013,1.0,7237,0.15024280548095703
6,14,41608476850270297900194228333472625906,0.984,10281,0.20024895668029785
6,15,123888935644286684730327088188023124424,1.0,10153,0.18137049674987793
6,16,281253195603243072254861744149462485438,0.976,10570,0.20029282569885254
6,17,63930372297708046743521081255436851555,0.992,9902,0.20026469230651855
6,18,332771950091252303549267179543507342338,1.0,6589,0.1453111171722412
6,19,17133312312263713760520933854180108310,1.0,9415,0.17954349517822266
6,20,281888944902791451972406027912354570227,1.0,8209,0.1430346965789795
6,21,25510774172927685142537808732340871338,1.0,9919,0.17887425422668457
6,22,131587461941509169860628128102100750137,0.96,9618,0.20017361640930176
6,23,164296392599184313392277860666966063122,0.968,11237,0.20004844665527344
6,24,111323922022929249725277620851038426419,0.952,11095,0.20034027099609375
6,25,281352600860105170436514914459965566957,0.936,11151,0.20024991035461426
6,26,264780759328257057924245391471174634078,0.984,10767,0.2000269889831543
6,27,258582052404263787347773722132012814500,0.984,11379,0.20028162002563477
6,28,3477021446634954614460644328121671534,0.96,11616,0.20020699501037598
6,29,159759444932605642777684607358326068001,0.992,10406,0.2003011703491211
6,30,57308674416893952035209260309843745656,0.992,10820,0.20023012161254883
6,31,171599302943011048138957810456453982095,0.992,11486,0.20024466514587402
6,32,230858097953643962409460973577116272465,0.984,10299,0.20009684562683105
6,33,139407596286758936655802944755830652015,1.0,8947,0.1587677001953125
6,34,287239457323925235824845703535926776906,1.0,8605,0.15648841857910156
6,35,334852323130865374634226013360903729490,1.0,6589,0.1258847713470459
6,36,60441600529829419311414761775371491160,1.0,9019,0.16067075729370117
6,37,173812893744999978219011440521644355027,1.0,6859,0.12162613868713379
6,38,210524942314518870432666537872402736459,1.0,8119,0.13965201377868652
6,39,296185139509169135113887112811853392015,0.984,11541,0.2002108097076416
6,40,84486421691381703727349618054180548779,1.0,10531,0.18640470504760742
6,41,26571315030538276723262181233130527198,1.0,9919,0.173628568649292
6,42,139014797099799466892363593340108078021,1.0,9865,0.16864919662475586
6,43,206892381513975470464259511596409120546,1.0,11089,0.19414925575256348
6,44,42425787836685904535170538691281776891,1.0,9883,0.1745738983154297
6,45,163107653270530762749900467593153471966,0.992,11216,0.20002055168151855
6,46,175450929888713577176707547850868599454,1.0,7993,0.1399860382080078
6,47,24541611576949163583196543239066394451,0.992,11090,0.20020580291748047
6,48,275656916978548018861803471116305648069,1.0,7471,0.13152623176574707
6,49,276076140128405655258919415381719768729,0.992,11162,0.2001941204071045
7,0,123391669899900129966510762980840505823,0.992,11428,0.20014643669128418
7,1,293878843057835176803626074092305067620,0.976,11069,0.20009350776672363
7,2,57695589775010737921224501804133048382,0.984,8978,0.20018577575683594
7,3,175832562387422638365528090748437919946,1.0,9337,0.1886138916015625
7,4,71398371847991828188406616515732753539,1.0,8558,0.14886212348937988
7,5,247476455852005764257166514179596355070,0.992,10288,0.20035004615783691
7,6,23247975720346709221618337675638159205,0.976,10556,0.20029115676879883
7,7,230634458646209767288997601604024174117,0.992,11542,0.20026946067810059
7,8,339729256739346781073247034129882424915,0.984,11505,0.20025873184204102
7,9,44059599759040179926939401959977361075,0.992,11504,0.20010066032409668
7,10,143743154771576353901813703068448848675,1.0,8539,0.17325115203857422
7,11,267068207902245175557764485510831998384,0.968,10481,0.20017576217651367
7,12,111922577804089598716497578174715837681,0.968,11412,0.2002859115600586
7,13,275654285661282727868292520727270929547,1.0,9755,0.18204617500305176
7,14,23806101838232086233388144185831252394,1.0,10420,0.1951608657836914
7,15,200597478977635120889913389365026504607,0.992,11162,0.2003021240234375
7,16,274350787508491863012390347537436575005,0.992,11010,0.20007896423339844
7,17,130311191950551871130127180281580112716,0.96,9741,0.20011162757873535
7,18,334285536184658019725565550272205896324,1.0,8729,0.15772080421447754
7,19,52447878978362994086709560882968824101,1.0,7703,0.1381359100341797
7,20,244296442656930287981020485757722219257,0.984,11296,0.20021772384643555
7,21,214262093235725472231954693337258196061,0.992,10706,0.2002263069152832
7,22,209747249064666451002046610373411977051,0.984,10441,0.20003294944763184
7,23,320585198545537928247673523736751676414,0.992,11067,0.20018696784973145
7,24,226384619203339944079543339418560962509,1.0,7627,0.14231133460998535
7,25,234256680750312534764052172736044200017,1.0,10496,0.18452763557434082
7,26,166542343464621023032806238527635670848,1.0,9983,0.19457626342773438
7,27,86427533193494909112965486962085634268,1.0,8387,0.14559245109558105
7,28,245498511939222573354827433197556423995,0.968,10994,0.20023012161254883
7,29,257842495731345371316222810182798135494,0.968,11165,0.20029282569885254
7,30,325355187608263907691920476906345867668,1.0,9394,0.16461396217346191
7,31,206402458846713135583178940432998255671,0.992,10915,0.2001326084136963
7,32,88840697031350625168380164669856440943,0.992,10820,0.20006489753723145
7,33,32106867063567109979370752052822406688,1.0,9280,0.1707913875579834
7,34,117000951704476367768186142641961908561,1.0,8976,0.1619710922241211
7,35,327021986801953799213544408335385265752,1.0,6924,0.12207293510437012
7,36,306781432864751512287420580304372676863,1.0,8976,0.16142749786376953
7,37,298316982447861278065619927770422242519,0.984,11581,0.20026135444641113
7,38,194132962165240249510591745697096865891,1.0,9204,0.1646125316619873
7,39,80524037410742402879603162729802313614,0.968,10880,0.20016145706176758
7,40,72676397105547051468623176584571953887,0.992,11447,0.2001805305480957
7,41,35360566628868471039323573624318700151,1.0,10629,0.19319891929626465
7,42,52736278003300932425545667133579973530,1.0,10553,0.18666911125183105
7,43,307430923304995485621998960650404383679,1.0,8425,0.1483597755432129
7,44,301239512422833959562154120521384279438,0.992,11219,0.20026731491088867
7,45,121679863173005430742729890812404034146,0.992,11200,0.20027399063110352
7,46,250288935332766307337859360637551319832,0.992,10364,0.20021462440490723
7,47,88740655734291960720918080249489400875,0.992,10497,0.20000553131103516
7,48,173154496890092899541987701747234277155,1.0,7095,0.12380266189575195
7,49,259469733346629938416509642393325273485,0.992,11257,0.20033884048461914
8,0,107924246146699867364692402123040124421,0.976,11197,0.20001602172851562
8,1,23421597656506708499496866237472413692,0.968,11114,0.2001817226409912
8,2,59232169797400695774379164081666241624,0.952,11032,0.20022153854370117
8,3,93336688550723419031202385418404428520,0.984,11511,0.2001950740814209
8,4,311536759496969505707930130350131257789,1.0,10879,0.19152045249938965
8,5,170087120429287535245759897759761082184,0.928,11140,0.20030951499938965
8,6,98660625656957106754435947718356036962,1.0,8863,0.20015525817871094
8,7,304281975341151619801039171347435196164,1.0,9346,0.1820058822631836
8,8,84858936484177089694375955124580825578,1.0,10207,0.19364285469055176
