sample_id,iteration,seed,Percentage of rooms cleaned,Total moves,Total time
0,0,190452250526255202332251691606776040360,1.0,9850,0.19838714599609375
0,1,182776997870090352289784906917345111788,1.0,6950,0.13747334480285645
0,2,336523563158060661690363087798661336913,1.0,8200,0.16259264945983887
0,3,321462646250062095201934444007286888607,1.0,7780,0.15962576866149902
0,4,100274922991064868829718072355129755546,1.0,7760,0.16383910179138184
0,5,52078592050537836312104778943594355618,1.0,6530,0.12765955924987793
0,6,337849474509215810503779862900416389877,1.0,6990,0.13942384719848633
0,7,24615032125077766563459500839084652108,1.0,6820,0.13611125946044922
0,8,324878312762853057040737200960575604921,0.996,9771,0.2000730037689209
0,9,178647310195064372781715040049647478421,1.0,7130,0.14392447471618652
0,10,127852260553907332544150409792043872133,0.972,10117,0.20020103454589844
0,11,230622874417377435747890983509571797560,1.0,8990,0.17872929573059082
0,12,288020344773112222247562927469809492602,0.988,9263,0.20014524459838867
0,13,64643086999827950656607006782000790533,0.988,9593,0.20003271102905273
0,14,214564850160143960413933263622864265457,1.0,6740,0.1406691074371338
0,15,99547341851044974823937876051063063149,0.968,9938,0.20018839836120605
0,16,74690724589898557370369029795907411448,1.0,8590,0.17496728897094727
0,17,265773672559449744511871904025337783955,0.996,10051,0.20008373260498047
0,18,134371526014375330467146408765922412853,1.0,7700,0.16729068756103516
0,19,255826959290393203614786559217895260746,1.0,9390,0.19628477096557617
0,20,191819822167426903872293186701310505073,0.976,10136,0.20017504692077637
0,21,17693518533310160635361219903203376013,0.968,8258,0.20032477378845215
0,22,229104692076670944672855237073254172649,1.0,8340,0.18021702766418457
0,23,264337480864979846182555780100160959019,0.996,9551,0.2003173828125
0,24,279111971063364803593543484338942636022,0.988,9923,0.20006823539733887
0,25,256886199919667183723036171762410730643,0.992,10152,0.20006632804870605
0,26,115639038124097579921927584997827389826,0.948,10303,0.20017790794372559
0,27,287248669996250874870908943855699181271,1.0,10070,0.19725346565246582
0,28,86511588781671028587543675866718201642,1.0,8110,0.16758155822753906
0,29,75655927445055349649167648919296662261,1.0,7840,0.15768766403198242
0,30,83183163723045254421336269611064418527,0.996,10171,0.20001840591430664
0,31,56291555845086429305714837336484817203,1.0,8380,0.1622762680053711
0,32,336103803234524530721509997743593227924,1.0,6850,0.1354215145111084
0,33,220336650738821819332036166417671639565,1.0,8810,0.1726093292236328
0,34,200070433831724285454775864904802308966,1.0,6570,0.1297605037689209
0,35,102374716982157899294000294218932996175,1.0,7940,0.15508460998535156
0,36,310002836574327385286037351875049871580,1.0,7850,0.1543726921081543
0,37,98782705858733263500308013575423767839,0.98,10125,0.2000565528869629
0,38,86467680755839196628346441140637267991,1.0,9220,0.18295788764953613
0,39,85737144888833492655398600736018449289,1.0,7890,0.16321182250976562
0,40,273197549688365200255214626129173732532,0.972,9767,0.20016956329345703
0,41,220453440930266232075441434326070300617,1.0,8580,0.1764369010925293
0,42,151058031762754698240377864808042743301,1.0,9320,0.18156886100769043
0,43,177923055878961929401973907301675337767,0.98,10255,0.20009732246398926
0,44,19190530173693562465784688059856239973,1.0,9030,0.18019461631774902
0,45,181133825063270107080190541326638472196,1.0,8040,0.15824532508850098
0,46,253497699837643334383608614317176879931,1.0,9350,0.18225336074829102
0,47,143156960185493541572587181808451293419,0.996,10281,0.20014071464538574
0,48,248718401447554967425756141214296107294,0.996,10371,0.20020651817321777
0,49,81245558397131503621732617447124603569,1.0,8540,0.16690826416015625
1,0,288804513473316673949037281225467048519,1.0,8847,0.18047714233398438
1,1,306509192884300026801132769019938005650,1.0,8374,0.16492390632629395
1,2,111739181112857614323417874647794272370,1.0,9694,0.18863415718078613
1,3,338290932810100826599401907132804722508,1.0,7549,0.14765214920043945
1,4,899210852368833735776486188100050844,1.0,8110,0.15853166580200195
1,5,305189900268669522666532510285252762347,0.996,10575,0.20003151893615723
1,6,170686498126771046375789567716079416783,1.0,10376,0.1995396614074707
1,7,238770345713798809257512769903031380161,0.992,10521,0.20005416870117188
1,8,53485446349154520929011782455440764039,1.0,5987,0.11727499961853027
1,9,243789018097698920414208614886668423459,0.988,10115,0.20015525817871094
1,10,287069099710583485319265639335957208611,1.0,8495,0.1688852310180664
1,11,183538306381717181415508228091499525176,1.0,6999,0.14058494567871094
1,12,279429348564747823093337712570122387305,1.0,9958,0.19138383865356445
